employee_id,kgid,employee_name,gender,date_of_birth,blood_group,rank,rank_code,appointment_date,district,taluk,police_station_name,police_station_id
EMP009592,359559,Andrew Mand,Male,1990-02-01,AB+,Police Sub Inspector,PSI,2016-08-30,Vijayapura,Indi,Talikot PS,TALIKOT_PS
EMP009593,135804,Jalsa Varughese,Female,1989-05-05,O+,Police Constable,PC,1998-09-08,Vijayapura,Indi,Talikot PS,TALIKOT_PS
EMP009594,561053,Wriddhish Dugar,Male,1995-05-28,O+,Police Constable,PC,2023-07-25,Vijayapura,Indi,Talikot PS,TALIKOT_PS
EMP009595,449823,Prisha Yohannan,Male,1989-02-27,O+,Police Constable,PC,2015-09-03,Vijayapura,Indi,Talikot PS,TALIKOT_PS
EMP009596,760114,Laksh Ravi,Female,1976-04-22,B-,Police Sub Inspector,PSI,2008-03-23,Vijayapura,Indi,Talikot PS,TALIKOT_PS
EMP009597,239155,Chandran Ahluwalia,Male,1996-10-25,AB-,Head Constable,HC,2019-06-09,Vijayapura,Indi,Talikot PS,TALIKOT_PS
EMP009598,757895,Dayamai Tandon,Male,1989-09-01,B-,Head Constable,HC,2002-01-05,Vijayapura,Indi,Talikot PS,TALIKOT_PS
EMP009599,601062,Aradhana Nayar,Male,1985-04-10,O-,Police Constable,PC,2025-02-19,Vijayapura,Indi,Talikot PS,TALIKOT_PS
EMP009600,690921,Siddharth Dixit,Male,1974-08-24,B-,Police Constable,PC,2015-03-17,Vijayapura,Indi,Talikot PS,TALIKOT_PS
EMP009601,428274,Frederick Samra,Male,1990-09-09,AB-,Police Constable,PC,2000-05-02,Vijayapura,Indi,Talikot PS,TALIKOT_PS
EMP009602,640796,Chakradev Anand,Male,1972-06-30,B-,Police Constable,PC,2004-11-20,Vijayapura,Indi,Talikot PS,TALIKOT_PS
EMP009603,577962,Pavani Sunder,Male,1972-02-25,B-,Police Constable,PC,2014-04-03,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009604,215433,Vivaan Dyal,Male,1999-04-06,O-,Police Constable,PC,2020-12-04,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009605,264640,Chandani Borra,Male,1979-11-11,A+,Police Constable,PC,2008-03-07,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009606,468326,Gauri Biswas,Male,1995-07-27,A+,Police Constable,PC,2020-01-08,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009607,634963,Yamini Raj,Female,1997-11-19,O-,Police Constable,PC,1999-05-04,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009608,488287,Hiral Prashad,Female,2002-11-20,A-,Assistant Sub Inspector,ASI,2002-11-20,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009609,252096,Pranav Rajan,Female,1978-06-04,A+,Assistant Sub Inspector,ASI,1999-04-14,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009610,306967,Netra Dhingra,Female,1994-09-19,A+,Police Inspector,PI,2011-01-24,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009611,196503,Ishwar Randhawa,Male,1995-01-08,O+,Police Constable,PC,2018-12-22,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009612,587721,Ayush Ganguly,Male,1994-03-18,AB-,Police Constable,PC,2009-12-02,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009613,435190,Dominic Mane,Female,1981-06-22,O-,Police Inspector,PI,2014-09-04,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009614,860920,Harita Ben,Male,1995-09-12,A-,Additional Superintendent of Police,Addl. SP,2009-06-27,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009615,156765,Lohit Chandra,Female,1980-09-15,O-,Police Constable,PC,2007-10-30,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009616,719503,Harsh Rau,Male,1986-10-21,O+,Head Constable,HC,2017-03-13,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009617,164598,Prisha Varty,Female,1983-10-17,AB-,Police Constable,PC,2007-10-11,Vijayapura,Indi,Kalkeri PS,KALKERI_PS
EMP009618,552651,Chaitanya Kanda,Male,2000-01-18,O-,Police Constable,PC,1997-08-24,Vijayapura,Talikoti,Golgumbaz PS,GOLGUMBAZ_PS
EMP009619,239476,Chakradev Sura,Female,1993-02-05,AB-,Assistant Sub Inspector,ASI,2016-09-07,Vijayapura,Talikoti,Golgumbaz PS,GOLGUMBAZ_PS
EMP009620,104041,Pallavi Bala,Female,2004-03-12,A-,Police Constable,PC,2012-07-09,Vijayapura,Talikoti,Golgumbaz PS,GOLGUMBAZ_PS
EMP009621,670789,Nathan Mann,Female,1980-12-24,AB-,Police Constable,PC,2015-08-15,Vijayapura,Talikoti,Golgumbaz PS,GOLGUMBAZ_PS
EMP009622,354993,Varenya Sood,Male,2003-08-26,A+,Police Constable,PC,1999-08-20,Vijayapura,Talikoti,Golgumbaz PS,GOLGUMBAZ_PS
EMP009623,196301,Omya Upadhyay,Female,1999-11-14,O-,Police Constable,PC,2013-12-26,Vijayapura,Talikoti,Golgumbaz PS,GOLGUMBAZ_PS
EMP009624,179632,Advika Kari,Male,1990-06-07,A-,Police Inspector,PI,2015-04-16,Vijayapura,Talikoti,Golgumbaz PS,GOLGUMBAZ_PS
EMP009625,321553,Urvashi Oak,Female,1985-01-13,AB+,Assistant Sub Inspector,ASI,2005-02-25,Vijayapura,Talikoti,Golgumbaz PS,GOLGUMBAZ_PS
EMP009626,639530,Shivani Subramanian,Female,1998-06-22,O-,Police Constable,PC,2021-11-09,Vijayapura,Talikoti,Golgumbaz PS,GOLGUMBAZ_PS
EMP009627,911706,Noah Mangal,Male,1981-01-07,B-,Head Constable,HC,2014-05-18,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009628,925794,Ishanvi Dugar,Female,1994-01-31,AB-,Police Sub Inspector,PSI,2011-09-02,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009629,580243,Gabriel Pillay,Female,1997-07-15,B+,Head Constable,HC,2024-05-28,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009630,379081,Chaitaly Krishnamurthy,Male,1985-06-05,B+,Head Constable,HC,2023-06-19,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009631,286176,Shaurya Bal,Male,1983-12-06,O+,Police Constable,PC,2025-03-01,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009632,496680,Warda Deo,Male,1972-05-09,O-,Police Constable,PC,2016-04-02,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009633,735692,Harini Pandya,Male,1969-02-18,B+,Police Constable,PC,2012-01-29,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009634,352131,Anita Mitra,Female,1983-05-14,A+,Head Constable,HC,2003-11-25,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009635,794807,Omisha Chana,Female,1972-07-28,B-,Police Constable,PC,2019-08-09,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009636,318015,Nandini Chand,Female,1974-12-24,AB+,Head Constable,HC,2019-09-09,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009637,147375,Vrinda Varma,Female,1988-08-28,AB+,Police Constable,PC,1996-12-03,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009638,491029,Samuel Choudhary,Male,1969-12-06,O+,Head Constable,HC,2001-03-20,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009639,961023,Jack Deep,Female,1970-08-09,B-,Police Constable,PC,2020-09-25,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009640,972198,Zarna Kakar,Male,1968-10-28,A-,Police Constable,PC,2008-08-24,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009641,582698,Joshua Zachariah,Female,1992-06-10,B+,Police Constable,PC,2006-08-02,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009642,607434,Azad Borde,Male,1969-05-04,AB+,Police Constable,PC,1997-01-23,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009643,475804,Anita Gera,Male,1973-12-22,A+,Head Constable,HC,2023-03-26,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009644,280763,Pallavi Kibe,Female,2002-07-03,O+,Head Constable,HC,2017-06-12,Vijayapura,Muddebihal,Muddebihal PS,MUDDEBIHAL_PS
EMP009645,364580,Yashoda Din,Female,2004-04-14,AB+,Police Sub Inspector,PSI,2004-02-29,Vijayapura,Sindgi,Babaleshwar PS,BABALESHWAR_PS
EMP009646,227021,Vasudha Behl,Male,1998-04-06,AB-,Head Constable,HC,2016-10-03,Vijayapura,Sindgi,Babaleshwar PS,BABALESHWAR_PS
EMP009647,330053,Ubika Kaur,Female,1999-07-23,AB-,Assistant Sub Inspector,ASI,2014-06-08,Vijayapura,Sindgi,Babaleshwar PS,BABALESHWAR_PS
EMP009648,129969,Yashawini Gala,Female,1999-04-19,AB-,Head Constable,HC,1996-12-27,Vijayapura,Sindgi,Babaleshwar PS,BABALESHWAR_PS
EMP009649,567507,Barkha Dora,Male,1970-07-27,A+,Police Constable,PC,1998-02-22,Vijayapura,Sindgi,Babaleshwar PS,BABALESHWAR_PS
EMP009650,869819,Bakhshi Kala,Male,2002-02-27,A-,Head Constable,HC,2004-10-09,Vijayapura,Sindgi,Babaleshwar PS,BABALESHWAR_PS
EMP009651,643893,Shravya Amble,Female,1990-05-17,O+,Police Inspector,PI,2001-12-11,Vijayapura,Sindgi,Babaleshwar PS,BABALESHWAR_PS
EMP009652,436771,Samuel Peri,Male,1969-01-28,O+,Police Constable,PC,2006-08-12,Vijayapura,Sindgi,Babaleshwar PS,BABALESHWAR_PS
EMP009653,231765,Chatresh Doctor,Male,1977-08-05,A+,Police Constable,PC,2002-03-24,Vijayapura,Sindgi,Babaleshwar PS,BABALESHWAR_PS
EMP009654,203575,Dominic Ratti,Male,1994-06-28,B+,Police Constable,PC,2022-08-20,Vijayapura,Kolhar,Sindagi PS,SINDAGI_PS
EMP009655,324563,Zayyan Palan,Male,1990-04-10,AB+,Head Constable,HC,2020-05-16,Vijayapura,Kolhar,Sindagi PS,SINDAGI_PS
EMP009656,941026,Aadhya Mitra,Female,1975-08-20,AB+,Police Constable,PC,2008-03-06,Vijayapura,Kolhar,Sindagi PS,SINDAGI_PS
EMP009657,976605,Zehaan Jaggi,Female,1984-11-03,O-,Police Constable,PC,2021-02-28,Vijayapura,Kolhar,Sindagi PS,SINDAGI_PS
EMP009658,355839,Yashvi Saran,Male,1991-07-12,B+,Head Constable,HC,2009-08-29,Vijayapura,Kolhar,Sindagi PS,SINDAGI_PS
EMP009659,547773,Ansh Mistry,Male,2002-06-09,AB+,Assistant Sub Inspector,ASI,2022-09-19,Vijayapura,Kolhar,Sindagi PS,SINDAGI_PS
EMP009660,694880,Warinder Chad,Female,1990-03-08,O-,Police Constable,PC,2004-03-17,Vijayapura,Kolhar,Sindagi PS,SINDAGI_PS
EMP009661,859386,Chaitaly Sengupta,Male,1981-12-31,A+,Police Constable,PC,2007-02-22,Vijayapura,Kolhar,Sindagi PS,SINDAGI_PS
EMP009662,406824,Vanya Ramachandran,Female,2001-04-13,O-,Police Constable,PC,2020-02-26,Vijayapura,Kolhar,Sindagi PS,SINDAGI_PS
EMP009663,236076,Caleb Ahuja,Male,1993-07-26,B+,Head Constable,HC,2007-02-26,Vijayapura,Kolhar,Sindagi PS,SINDAGI_PS
EMP009664,144664,Hemang Wagle,Male,2002-09-18,O+,Head Constable,HC,2002-09-10,Vijayapura,Kolhar,Sindagi PS,SINDAGI_PS
EMP009665,751273,Januja Devan,Female,1973-05-30,AB+,Police Constable,PC,2018-10-21,Vijayapura,Kolhar,Sindagi PS,SINDAGI_PS
EMP009666,150635,Harita Bumb,Female,1969-09-06,O+,Police Sub Inspector,PSI,1998-01-25,Vijayapura,Chadchan,Devara Hipparagi PS,DEVARA_HIPPARAGI_PS
EMP009667,536173,Jackson Iyer,Female,1996-09-27,AB+,Police Constable,PC,2022-03-23,Vijayapura,Chadchan,Devara Hipparagi PS,DEVARA_HIPPARAGI_PS
EMP009668,942548,Theodore Saran,Male,1972-04-01,B-,Assistant Sub Inspector,ASI,2004-12-10,Vijayapura,Chadchan,Devara Hipparagi PS,DEVARA_HIPPARAGI_PS
EMP009669,182144,Ekalinga Chakrabarti,Female,1992-11-01,A-,Police Constable,PC,2019-01-14,Vijayapura,Chadchan,Devara Hipparagi PS,DEVARA_HIPPARAGI_PS
EMP009670,806434,Vritti Vora,Female,1979-01-24,B+,Police Inspector,PI,1999-11-24,Vijayapura,Chadchan,Devara Hipparagi PS,DEVARA_HIPPARAGI_PS
EMP009671,392001,Hredhaan Mallick,Female,1987-07-19,A-,Police Inspector,PI,2018-04-20,Vijayapura,Chadchan,Devara Hipparagi PS,DEVARA_HIPPARAGI_PS
EMP009672,627795,Vivaan Balakrishnan,Male,1993-10-20,AB-,Police Constable,PC,2001-07-04,Vijayapura,Chadchan,Devara Hipparagi PS,DEVARA_HIPPARAGI_PS
EMP009673,198512,Yash Barad,Female,1987-05-31,B-,Head Constable,HC,2014-04-30,Vijayapura,Chadchan,Devara Hipparagi PS,DEVARA_HIPPARAGI_PS
EMP009674,156977,Bishakha Dhawan,Female,1997-01-07,O-,Assistant Sub Inspector,ASI,2022-11-06,Vijayapura,Chadchan,Devara Hipparagi PS,DEVARA_HIPPARAGI_PS
EMP009675,845184,Ria Palla,Female,1986-06-03,A-,Police Constable,PC,2018-02-07,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009676,311193,Laban Sha,Female,1981-09-03,B+,Police Inspector,PI,2013-09-16,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009677,733359,Gautam Gokhale,Female,1971-02-04,O-,Police Constable,PC,2003-01-28,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009678,927732,Qabil Dixit,Male,1972-07-14,O-,Deputy Superintendent of Police,DySP,1998-06-19,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009679,577175,Maanas Bhatia,Male,1996-12-17,O-,Police Constable,PC,2009-05-07,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009680,367724,Upma Jha,Male,2002-04-06,O-,Head Constable,HC,2023-09-21,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009681,166349,Widisha Nayak,Male,1992-09-03,B+,Additional Director General of Police,ADGP,2015-03-22,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009682,517456,Gaurang Manda,Female,1973-09-27,O-,Police Constable,PC,2013-05-02,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009683,178161,Agastya Chandra,Female,1974-07-28,A+,Assistant Sub Inspector,ASI,2023-12-17,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009684,957702,Vanya Sami,Male,1989-01-02,O-,Police Constable,PC,2004-04-05,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009685,324122,Radha Tripathi,Male,1978-05-13,AB+,Assistant Sub Inspector,ASI,2008-11-06,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009686,138427,Vasatika Bala,Female,1983-06-04,O-,Police Inspector,PI,2003-10-16,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009687,578561,Amrita Yogi,Female,1990-02-19,B+,Police Constable,PC,2011-07-29,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009688,191097,Omisha Biswas,Female,1991-11-13,A+,Superintendent of Police,SP,1997-07-03,Vijayapura,Kolhar,Adarsh Nagar PS,ADARSH_NAGAR_PS
EMP009689,364380,Yutika Yadav,Female,1976-10-13,O-,Police Constable,PC,2019-11-01,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009690,344527,Warhi Kohli,Male,1990-03-14,A-,Head Constable,HC,2011-01-05,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009691,753342,Gaurav Golla,Female,1974-08-29,A+,Police Constable,PC,2020-11-06,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009692,555195,Nitesh Mannan,Female,2003-03-17,O-,Head Constable,HC,1999-07-20,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009693,199845,Ishwar Sekhon,Female,2003-08-10,B-,Police Constable,PC,2016-04-01,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009694,692340,Krisha Sood,Male,1969-12-03,A+,Assistant Sub Inspector,ASI,2024-11-19,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009695,571953,Varenya D’Alia,Female,1995-03-10,B+,Police Constable,PC,1999-05-10,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009696,923483,Timothy Batta,Female,1980-02-20,A+,Police Constable,PC,2014-10-12,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009697,216375,Amara Seth,Male,1987-07-09,B-,Police Constable,PC,2012-07-05,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009698,756161,Yashasvi Nayar,Male,1996-09-12,AB-,Police Constable,PC,2022-04-01,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009699,248875,Mohammed Bhakta,Female,1991-07-06,O-,Additional Superintendent of Police,Addl. SP,2022-01-14,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009700,902311,Mitesh Chaudhari,Female,1999-12-06,B-,Police Constable,PC,2013-01-31,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009701,512912,Aahana Chahal,Male,1986-02-07,AB-,Police Sub Inspector,PSI,2009-02-21,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009702,885397,Peter Saha,Male,1993-01-06,AB+,Police Constable,PC,2001-10-19,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009703,207381,Zilmil Manda,Female,1997-05-06,A-,Head Constable,HC,2004-12-06,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009704,454975,Naksh Kala,Female,1979-02-25,O+,Police Constable,PC,2013-12-09,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009705,495015,Rohan Sama,Male,1997-03-01,A-,Police Constable,PC,2024-08-01,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009706,851375,Hamsini Ramachandran,Female,1999-04-24,A-,Police Inspector,PI,2008-07-29,Vijayapura,Muddebihal,Bijapur rural PS,BIJAPUR_RURAL_PS
EMP009707,641273,Xiti Mannan,Male,2001-10-08,O+,Police Constable,PC,1998-12-27,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009708,416172,Triya Brar,Male,2003-08-13,B+,Police Constable,PC,2020-03-22,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009709,340906,Fitan Karpe,Female,1982-11-28,AB-,Head Constable,HC,1997-02-21,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009710,754995,Anjali Ranganathan,Male,1982-01-21,O+,Police Sub Inspector,PSI,2000-08-08,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009711,671795,Nidhi Nagy,Female,2003-09-08,B+,Police Constable,PC,2020-07-15,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009712,100526,Arya Ramesh,Male,1970-12-04,AB-,Police Constable,PC,2001-07-24,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009713,811361,Aryan Jhaveri,Female,1991-04-26,A-,Additional Superintendent of Police,Addl. SP,2006-04-23,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009714,394502,Ekapad Sastry,Male,2002-07-17,B+,Police Constable,PC,2007-11-04,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009715,191675,Tristan Lanka,Male,2003-01-25,B+,Head Constable,HC,2016-08-28,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009716,266932,Gavin Hayer,Female,1997-12-26,B+,Police Constable,PC,2024-11-20,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009717,179216,Baljiwan Char,Male,1999-05-17,O-,Head Constable,HC,2021-08-03,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009718,690993,Ojasvi Bora,Male,1978-09-11,O-,Police Constable,PC,2021-10-11,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009719,646990,Kamala Dey,Female,1984-08-13,AB-,Police Constable,PC,2008-11-19,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009720,171305,Tara Tella,Female,1973-02-01,AB-,Police Constable,PC,2014-07-25,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009721,309300,Chakradev Arya,Female,1985-06-20,O+,Police Constable,PC,2007-06-02,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009722,903767,Girindra Sibal,Female,1982-08-21,O+,Police Constable,PC,2017-03-29,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009723,204469,Nathan Choudhry,Male,2004-01-03,A-,Assistant Sub Inspector,ASI,2020-02-27,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009724,197212,Hemal Dugar,Female,1974-06-27,AB-,Police Constable,PC,2001-03-07,Vijayapura,Sindgi,Gandhi Chowk PS,GANDHI_CHOWK_PS
EMP009725,882294,Adweta Kumer,Female,1979-02-04,A+,Head Constable,HC,1997-12-28,Vijayapura,Muddebihal,Indi Rural PS,INDI_RURAL_PS
EMP009726,625183,Dhruv Savant,Male,1988-06-05,A+,Police Constable,PC,2023-03-13,Vijayapura,Muddebihal,Indi Rural PS,INDI_RURAL_PS
EMP009727,768297,Anthony Naidu,Male,1982-08-10,B+,Head Constable,HC,2006-11-25,Vijayapura,Muddebihal,Indi Rural PS,INDI_RURAL_PS
EMP009728,973122,Rehaan Date,Male,1983-11-05,A+,Police Constable,PC,2016-08-08,Vijayapura,Muddebihal,Indi Rural PS,INDI_RURAL_PS
EMP009729,246033,Falak Bandi,Male,1976-04-25,AB-,Police Constable,PC,2014-01-19,Vijayapura,Muddebihal,Indi Rural PS,INDI_RURAL_PS
EMP009730,260343,Onveer Murty,Male,1981-09-28,B-,Deputy Inspector General of Police,DIG,2020-06-21,Vijayapura,Muddebihal,Indi Rural PS,INDI_RURAL_PS
EMP009731,368994,Vasana Saraf,Female,1980-09-18,B-,Police Constable,PC,2024-11-18,Vijayapura,Muddebihal,Indi Rural PS,INDI_RURAL_PS
EMP009732,110680,Jacob Tiwari,Female,1988-04-26,O-,Police Constable,PC,2004-08-12,Vijayapura,Muddebihal,Indi Rural PS,INDI_RURAL_PS
EMP009733,769792,Chaaya Kohli,Male,1997-03-19,AB+,Deputy Superintendent of Police,DySP,2023-10-06,Vijayapura,Muddebihal,Indi Rural PS,INDI_RURAL_PS
EMP009734,217161,Shivansh Chaudhary,Female,1972-09-18,B+,Police Constable,PC,2012-04-06,Vijayapura,Muddebihal,Indi Rural PS,INDI_RURAL_PS
EMP009735,130305,Ekbal Patla,Female,1990-08-28,O-,Police Constable,PC,1997-07-16,Vijayapura,Muddebihal,Indi Rural PS,INDI_RURAL_PS
EMP009736,980728,Manan Khatri,Male,1969-02-26,AB-,Head Constable,HC,2014-04-01,Vijayapura,Muddebihal,Indi Rural PS,INDI_RURAL_PS
EMP009737,457092,Bhavika Halder,Male,1975-11-15,B-,Police Constable,PC,2015-09-25,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009738,964286,Upadhriti Wali,Female,1975-04-11,AB+,Deputy Superintendent of Police,DySP,2006-09-25,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009739,448346,Chaitanya Verma,Female,1999-09-04,AB-,Police Constable,PC,1997-07-31,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009740,612906,Gautam Gola,Male,1989-02-14,AB-,Head Constable,HC,1997-09-26,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009741,193463,Madhav Kaul,Female,1999-08-20,B+,Additional Superintendent of Police,Addl. SP,1998-08-14,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009742,784312,Sanya Saran,Male,1975-04-06,B+,Police Constable,PC,2009-01-08,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009743,172013,Hemangini Grover,Male,1994-10-01,B-,Head Constable,HC,2012-09-30,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009744,143004,Prisha Tailor,Female,1997-06-05,O+,Additional Superintendent of Police,Addl. SP,2019-01-23,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009745,366083,Jacob More,Female,1984-08-03,A+,Head Constable,HC,2010-09-12,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009746,238022,Devika Nadig,Male,1984-02-25,AB+,Police Constable,PC,2014-07-26,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009747,319335,Ganga Nayak,Male,1970-04-29,B-,Police Constable,PC,2020-04-07,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009748,270355,Eiravati Dayal,Female,2003-03-09,AB+,Police Constable,PC,2009-07-13,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009749,491768,Aradhana Ram,Female,1989-10-27,A-,Police Constable,PC,2002-10-21,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009750,258075,Pratyush Devan,Male,1991-12-18,B-,Police Constable,PC,2002-06-22,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009751,749747,Gaurika Uppal,Male,1969-07-22,A-,Police Constable,PC,2011-09-23,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009752,816590,Oscar Mann,Male,1977-07-16,B-,Head Constable,HC,2004-02-23,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
EMP009753,296839,Lipika Pai,Female,1993-04-18,AB+,Police Constable,PC,2011-05-11,Vijayapura,Talikoti,Bijapur Traffic PS,BIJAPUR_TRAFFIC_PS
